timestamp,region,code_region_insee,ghi_wh_m2_15min
2026-02-01 18:15:00,Centre-Val de Loire,24,0.0
2026-02-01 18:30:00,Centre-Val de Loire,24,0.0
2026-02-01 18:45:00,Centre-Val de Loire,24,0.0
2026-02-01 19:00:00,Centre-Val de Loire,24,0.0
2026-02-01 19:15:00,Centre-Val de Loire,24,0.0
2026-02-01 19:30:00,Centre-Val de Loire,24,0.0
2026-02-01 19:45:00,Centre-Val de Loire,24,0.0
2026-02-01 20:00:00,Centre-Val de Loire,24,0.0
2026-02-01 20:15:00,Centre-Val de Loire,24,0.0
2026-02-01 20:30:00,Centre-Val de Loire,24,0.0
2026-02-01 20:45:00,Centre-Val de Loire,24,0.0
2026-02-01 21:00:00,Centre-Val de Loire,24,0.0
2026-02-01 21:15:00,Centre-Val de Loire,24,0.0
2026-02-01 21:30:00,Centre-Val de Loire,24,0.0
2026-02-01 21:45:00,Centre-Val de Loire,24,0.0
2026-02-01 22:00:00,Centre-Val de Loire,24,0.0
2026-02-01 22:15:00,Centre-Val de Loire,24,0.0
2026-02-01 22:30:00,Centre-Val de Loire,24,0.0
2026-02-01 22:45:00,Centre-Val de Loire,24,0.0
2026-02-01 23:00:00,Centre-Val de Loire,24,0.0
2026-02-01 23:15:00,Centre-Val de Loire,24,0.0
2026-02-01 23:30:00,Centre-Val de Loire,24,0.0
2026-02-01 23:45:00,Centre-Val de Loire,24,0.0
2026-02-01 00:00:00,Corse,94,0.0
2026-02-01 00:15:00,Corse,94,0.0
2026-02-01 00:30:00,Corse,94,0.0
2026-02-01 00:45:00,Corse,94,0.0
2026-02-01 01:00:00,Corse,94,0.0
2026-02-01 01:15:00,Corse,94,0.0
2026-02-01 01:30:00,Corse,94,0.0
2026-02-01 01:45:00,Corse,94,0.0
2026-02-01 02:00:00,Corse,94,0.0
2026-02-01 02:15:00,Corse,94,0.0
2026-02-01 02:30:00,Corse,94,0.0
2026-02-01 02:45:00,Corse,94,0.0
2026-02-01 03:00:00,Corse,94,0.0
2026-02-01 03:15:00,Corse,94,0.0
2026-02-01 03:30:00,Corse,94,0.0
2026-02-01 03:45:00,Corse,94,0.0
2026-02-01 04:00:00,Corse,94,0.0
2026-02-01 04:15:00,Corse,94,0.0
2026-02-01 04:30:00,Corse,94,0.0
2026-02-01 04:45:00,Corse,94,0.0
2026-02-01 05:00:00,Corse,94,0.0
2026-02-01 05:15:00,Corse,94,0.0
2026-02-01 05:30:00,Corse,94,0.0
2026-02-01 05:45:00,Corse,94,0.0
2026-02-01 06:00:00,Corse,94,0.0
2026-02-01 06:15:00,Corse,94,0.0
2026-02-01 06:30:00,Corse,94,0.0
2026-02-01 06:45:00,Corse,94,0.0
2026-02-01 07:00:00,Corse,94,0.0
2026-02-01 07:15:00,Corse,94,0.0
2026-02-01 07:30:00,Corse,94,1.995
2026-02-01 07:45:00,Corse,94,6.135
2026-02-01 08:00:00,Corse,94,10.57
2026-02-01 08:15:00,Corse,94,14.899999999999999
2026-02-01 08:30:00,Corse,94,18.775
2026-02-01 08:45:00,Corse,94,21.75
2026-02-01 09:00:00,Corse,94,25.35
2026-02-01 09:15:00,Corse,94,28.765
2026-02-01 09:30:00,Corse,94,31.975
2026-02-01 09:45:00,Corse,94,34.655
2026-02-01 10:00:00,Corse,94,37.489999999999995
2026-02-01 10:15:00,Corse,94,39.925
2026-02-01 10:30:00,Corse,94,41.894999999999996
2026-02-01 10:45:00,Corse,94,44.03
2026-02-01 11:00:00,Corse,94,46.06
2026-02-01 11:15:00,Corse,94,47.129999999999995
2026-02-01 11:30:00,Corse,94,47.605000000000004
2026-02-01 11:45:00,Corse,94,48.225
2026-02-01 12:00:00,Corse,94,48.105000000000004
2026-02-01 12:15:00,Corse,94,47.61
2026-02-01 12:30:00,Corse,94,47.114999999999995
